time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
51     304800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.688976        50.800000      
52     309600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.678295        51.600000      
53     314400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.667939        52.400000      
54     319200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.657895        53.200000      
55     324000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.648148        54.000000      
56     328800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.638686        54.800000      
57     333600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.629496        55.600000      
58     338400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.620567        56.400000      
59     343200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.611888        57.200000      
60     348000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.603448        58.000000      
61     352800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.595238        58.800000      
62     357600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.587248        59.600000      
63     362400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.579470        60.400000      
64     367200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.571895        61.200000      
65     372000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.564516        62.000000      
66     376800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.557325        62.800000      
67     381600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.550314        63.600000      
68     386400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.543478        64.400000      
69     391200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.536810        65.200000      
70     396000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.530303        66.000000      
71     400800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.523952        66.800000      
72     405600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.517751        67.600000      
73     410400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.511696        68.400000      
74     415200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.505780        69.200000      
75     420000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.500000        70.000000      
76     424800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.494350        70.800000      
77     429600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.488827        71.600000      
78     434400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.483425        72.400000      
79     439200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.478142        73.200000      
80     444000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.472973        74.000000      
81     448800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.467914        74.800000      
82     453600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.462963        75.600000      
83     458400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.458115        76.400000      
84     463200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.453368        77.200000      
85     468000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.448718        78.000000      
86     472800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.444162        78.800000      
87     477600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.439698        79.600000      
88     482400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.435323        80.400000      
89     487200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.431034        81.200000      
90     492000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.426829        82.000000      
91     496800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.422705        82.800000      
92     501600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.418660        83.600000      
93     506400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.414692        84.400000      
94     511200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.410798        85.200000      
95     516000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.406977        86.000000      
96     520800000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.403226        86.800000      
97     525600000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.399543        87.600000      
98     530400000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.395928        88.400000      
99     535200000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.392377        89.200000      
100    540000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.388889        90.000000      
