time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
57     333600000000              120000000000              0                      120000000000           0                      0                      0.359712        55.600000      
58     338400000000              120000000000              0                      120000000000           0                      0                      0.354610        56.400000      
59     343200000000              120000000000              0                      120000000000           0                      0                      0.349650        57.200000      
60     348000000000              120000000000              0                      120000000000           0                      0                      0.344828        58.000000      
61     352800000000              120000000000              0                      120000000000           0                      0                      0.340136        58.800000      
62     357600000000              120000000000              0                      120000000000           0                      0                      0.335570        59.600000      
63     362400000000              120000000000              0                      120000000000           0                      0                      0.331126        60.400000      
64     367200000000              120000000000              0                      120000000000           0                      0                      0.326797        61.200000      
65     372000000000              120000000000              0                      120000000000           0                      0                      0.322581        62.000000      
66     376800000000              120000000000              0                      120000000000           0                      0                      0.318471        62.800000      
67     381600000000              120000000000              0                      120000000000           0                      0                      0.314465        63.600000      
68     386400000000              120000000000              0                      120000000000           0                      0                      0.310559        64.400000      
69     391200000000              120000000000              0                      120000000000           0                      0                      0.306748        65.200000      
70     396000000000              120000000000              0                      120000000000           0                      0                      0.303030        66.000000      
71     400800000000              120000000000              0                      120000000000           0                      0                      0.299401        66.800000      
72     405600000000              120000000000              0                      120000000000           0                      0                      0.295858        67.600000      
73     410400000000              120000000000              0                      120000000000           0                      0                      0.292398        68.400000      
74     415200000000              120000000000              0                      120000000000           0                      0                      0.289017        69.200000      
75     420000000000              120000000000              0                      120000000000           0                      0                      0.285714        70.000000      
76     424800000000              120000000000              0                      120000000000           0                      0                      0.282486        70.800000      
77     429600000000              120000000000              0                      120000000000           0                      0                      0.279330        71.600000      
78     434400000000              120000000000              0                      120000000000           0                      0                      0.276243        72.400000      
79     439200000000              120000000000              0                      120000000000           0                      0                      0.273224        73.200000      
80     444000000000              120000000000              0                      120000000000           0                      0                      0.270270        74.000000      
81     448800000000              120000000000              0                      120000000000           0                      0                      0.267380        74.800000      
82     453600000000              120000000000              0                      120000000000           0                      0                      0.264550        75.600000      
83     458400000000              120000000000              0                      120000000000           0                      0                      0.261780        76.400000      
84     463200000000              120000000000              0                      120000000000           0                      0                      0.259067        77.200000      
85     468000000000              120000000000              0                      120000000000           0                      0                      0.256410        78.000000      
86     472800000000              120000000000              0                      120000000000           0                      0                      0.253807        78.800000      
87     477600000000              120000000000              0                      120000000000           0                      0                      0.251256        79.600000      
88     482400000000              120000000000              0                      120000000000           0                      0                      0.248756        80.400000      
89     487200000000              120000000000              0                      120000000000           0                      0                      0.246305        81.200000      
90     492000000000              120000000000              0                      120000000000           0                      0                      0.243902        82.000000      
91     496800000000              120000000000              0                      120000000000           0                      0                      0.241546        82.800000      
92     501600000000              120000000000              0                      120000000000           0                      0                      0.239234        83.600000      
93     506400000000              120000000000              0                      120000000000           0                      0                      0.236967        84.400000      
94     511200000000              120000000000              0                      120000000000           0                      0                      0.234742        85.200000      
95     516000000000              120000000000              0                      120000000000           0                      0                      0.232558        86.000000      
96     520800000000              120000000000              0                      120000000000           0                      0                      0.230415        86.800000      
97     525600000000              120000000000              0                      120000000000           0                      0                      0.228311        87.600000      
98     530400000000              120000000000              0                      120000000000           0                      0                      0.226244        88.400000      
99     535200000000              120000000000              0                      120000000000           0                      0                      0.224215        89.200000      
100    540000000000              120000000000              0                      120000000000           0                      0                      0.222222        90.000000      
