time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
39     230000000000              148225000000              28225000000            120000000000           10000000000            18225000000            0.644457        39.250000      
40     230000000000              138000000000              18000000000            120000000000           0                      18000000000            0.600000        40.000000      
41     230000000000              137775000000              17775000000            120000000000           0                      17775000000            0.599022        40.750000      
42     230000000000              137550000000              17550000000            120000000000           0                      17550000000            0.598043        41.500000      
43     230000000000              137325000000              17325000000            120000000000           0                      17325000000            0.597065        42.250000      
44     230000000000              137100000000              17100000000            120000000000           0                      17100000000            0.596087        43.000000      
45     230000000000              136875000000              16875000000            120000000000           0                      16875000000            0.595109        43.750000      
46     230000000000              136650000000              16650000000            120000000000           0                      16650000000            0.594130        44.500000      
47     230000000000              136425000000              16425000000            120000000000           0                      16425000000            0.593152        45.250000      
48     230000000000              136200000000              16200000000            120000000000           0                      16200000000            0.592174        46.000000      
49     230000000000              135975000000              15975000000            120000000000           0                      15975000000            0.591196        46.750000      
50     230000000000              135750000000              15750000000            120000000000           0                      15750000000            0.590217        47.500000      
51     230000000000              135525000000              15525000000            120000000000           0                      15525000000            0.589239        48.250000      
52     230000000000              135300000000              15300000000            120000000000           0                      15300000000            0.588261        49.000000      
53     230000000000              135075000000              15075000000            120000000000           0                      15075000000            0.587283        49.750000      
54     230000000000              134850000000              14850000000            120000000000           0                      14850000000            0.586304        50.500000      
55     230000000000              134625000000              14625000000            120000000000           0                      14625000000            0.585326        51.250000      
56     230000000000              134400000000              14400000000            120000000000           0                      14400000000            0.584348        52.000000      
57     230000000000              134175000000              14175000000            120000000000           0                      14175000000            0.583370        52.750000      
58     230000000000              133950000000              13950000000            120000000000           0                      13950000000            0.582391        53.500000      
59     230000000000              133725000000              13725000000            120000000000           0                      13725000000            0.581413        54.250000      
60     230000000000              133500000000              13500000000            120000000000           0                      13500000000            0.580435        55.000000      
61     230000000000              133275000000              13275000000            120000000000           0                      13275000000            0.579457        55.750000      
62     230000000000              133050000000              13050000000            120000000000           0                      13050000000            0.578478        56.500000      
63     230000000000              132825000000              12825000000            120000000000           0                      12825000000            0.577500        57.250000      
64     230000000000              132600000000              12600000000            120000000000           0                      12600000000            0.576522        58.000000      
65     230000000000              132375000000              12375000000            120000000000           0                      12375000000            0.575543        58.750000      
66     230000000000              132150000000              12150000000            120000000000           0                      12150000000            0.574565        59.500000      
67     230000000000              131925000000              11925000000            120000000000           0                      11925000000            0.573587        60.250000      
68     230000000000              131700000000              11700000000            120000000000           0                      11700000000            0.572609        61.000000      
69     230000000000              131475000000              11475000000            120000000000           0                      11475000000            0.571630        61.750000      
70     230000000000              131250000000              11250000000            120000000000           0                      11250000000            0.570652        62.500000      
71     230000000000              131025000000              11025000000            120000000000           0                      11025000000            0.569674        63.250000      
72     230000000000              130800000000              10800000000            120000000000           0                      10800000000            0.568696        64.000000      
73     230000000000              130575000000              10575000000            120000000000           0                      10575000000            0.567717        64.750000      
74     230000000000              130350000000              10350000000            120000000000           0                      10350000000            0.566739        65.500000      
75     230000000000              130125000000              10125000000            120000000000           0                      10125000000            0.565761        66.250000      
76     230000000000              129900000000              9900000000             120000000000           0                      9900000000             0.564783        67.000000      
77     230000000000              129675000000              9675000000             120000000000           0                      9675000000             0.563804        67.750000      
78     230000000000              129450000000              9450000000             120000000000           0                      9450000000             0.562826        68.500000      
79     230000000000              129225000000              9225000000             120000000000           0                      9225000000             0.561848        69.250000      
80     230000000000              129000000000              9000000000             120000000000           0                      9000000000             0.560870        70.000000      
81     230000000000              128775000000              8775000000             120000000000           0                      8775000000             0.559891        70.750000      
82     230000000000              128550000000              8550000000             120000000000           0                      8550000000             0.558913        71.500000      
83     230000000000              128325000000              8325000000             120000000000           0                      8325000000             0.557935        72.250000      
84     230000000000              128100000000              8100000000             120000000000           0                      8100000000             0.556957        73.000000      
85     230000000000              127875000000              7875000000             120000000000           0                      7875000000             0.555978        73.750000      
86     230000000000              127650000000              7650000000             120000000000           0                      7650000000             0.555000        74.500000      
87     230000000000              127425000000              7425000000             120000000000           0                      7425000000             0.554022        75.250000      
88     230000000000              127200000000              7200000000             120000000000           0                      7200000000             0.553043        76.000000      
89     230000000000              126975000000              6975000000             120000000000           0                      6975000000             0.552065        76.750000      
90     230000000000              126750000000              6750000000             120000000000           0                      6750000000             0.551087        77.500000      
91     230000000000              126525000000              6525000000             120000000000           0                      6525000000             0.550109        78.250000      
92     230000000000              126300000000              6300000000             120000000000           0                      6300000000             0.549130        79.000000      
93     230000000000              126075000000              6075000000             120000000000           0                      6075000000             0.548152        79.750000      
94     230000000000              125850000000              5850000000             120000000000           0                      5850000000             0.547174        80.500000      
95     230000000000              120000000000              0                      120000000000           0                      0                      0.521739        81.250000      
96     230000000000              120000000000              0                      120000000000           0                      0                      0.521739        82.000000      
97     230000000000              120000000000              0                      120000000000           0                      0                      0.521739        82.750000      
98     230000000000              120000000000              0                      120000000000           0                      0                      0.521739        83.500000      
99     230000000000              120000000000              0                      120000000000           0                      0                      0.521739        84.250000      
100    230000000000              120000000000              0                      120000000000           0                      0                      0.521739        85.000000      
