time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
40     386400000000              138000000000              18000000000            120000000000           0                      18000000000            0.357143        42.000000      
41     393760000000              138000000000              18000000000            120000000000           0                      18000000000            0.350467        42.800000      
42     401120000000              138000000000              18000000000            120000000000           0                      18000000000            0.344037        43.600000      
43     408480000000              138000000000              18000000000            120000000000           0                      18000000000            0.337838        44.400000      
44     415840000000              138000000000              18000000000            120000000000           0                      18000000000            0.331858        45.200000      
45     423200000000              138000000000              18000000000            120000000000           0                      18000000000            0.326087        46.000000      
46     430560000000              138000000000              18000000000            120000000000           0                      18000000000            0.320513        46.800000      
47     437920000000              138000000000              18000000000            120000000000           0                      18000000000            0.315126        47.600000      
48     445280000000              138000000000              18000000000            120000000000           0                      18000000000            0.309917        48.400000      
49     452640000000              138000000000              18000000000            120000000000           0                      18000000000            0.304878        49.200000      
50     460000000000              138000000000              18000000000            120000000000           0                      18000000000            0.300000        50.000000      
51     467360000000              138000000000              18000000000            120000000000           0                      18000000000            0.295276        50.800000      
52     474720000000              138000000000              18000000000            120000000000           0                      18000000000            0.290698        51.600000      
53     482080000000              138000000000              18000000000            120000000000           0                      18000000000            0.286260        52.400000      
54     489440000000              138000000000              18000000000            120000000000           0                      18000000000            0.281955        53.200000      
55     496800000000              138000000000              18000000000            120000000000           0                      18000000000            0.277778        54.000000      
56     504160000000              138000000000              18000000000            120000000000           0                      18000000000            0.273723        54.800000      
57     511520000000              138000000000              18000000000            120000000000           0                      18000000000            0.269784        55.600000      
58     518880000000              138000000000              18000000000            120000000000           0                      18000000000            0.265957        56.400000      
59     526240000000              138000000000              18000000000            120000000000           0                      18000000000            0.262238        57.200000      
60     533600000000              138000000000              18000000000            120000000000           0                      18000000000            0.258621        58.000000      
61     540960000000              138000000000              18000000000            120000000000           0                      18000000000            0.255102        58.800000      
62     548320000000              138000000000              18000000000            120000000000           0                      18000000000            0.251678        59.600000      
63     555680000000              138000000000              18000000000            120000000000           0                      18000000000            0.248344        60.400000      
64     563040000000              138000000000              18000000000            120000000000           0                      18000000000            0.245098        61.200000      
65     570400000000              138000000000              18000000000            120000000000           0                      18000000000            0.241935        62.000000      
66     577760000000              138000000000              18000000000            120000000000           0                      18000000000            0.238854        62.800000      
67     585120000000              138000000000              18000000000            120000000000           0                      18000000000            0.235849        63.600000      
68     592480000000              138000000000              18000000000            120000000000           0                      18000000000            0.232919        64.400000      
69     599840000000              138000000000              18000000000            120000000000           0                      18000000000            0.230061        65.200000      
70     607200000000              138000000000              18000000000            120000000000           0                      18000000000            0.227273        66.000000      
71     614560000000              138000000000              18000000000            120000000000           0                      18000000000            0.224551        66.800000      
72     621920000000              138000000000              18000000000            120000000000           0                      18000000000            0.221893        67.600000      
73     629280000000              138000000000              18000000000            120000000000           0                      18000000000            0.219298        68.400000      
74     636640000000              138000000000              18000000000            120000000000           0                      18000000000            0.216763        69.200000      
75     644000000000              138000000000              18000000000            120000000000           0                      18000000000            0.214286        70.000000      
76     651360000000              138000000000              18000000000            120000000000           0                      18000000000            0.211864        70.800000      
77     658720000000              138000000000              18000000000            120000000000           0                      18000000000            0.209497        71.600000      
78     666080000000              138000000000              18000000000            120000000000           0                      18000000000            0.207182        72.400000      
79     673440000000              138000000000              18000000000            120000000000           0                      18000000000            0.204918        73.200000      
80     680800000000              138000000000              18000000000            120000000000           0                      18000000000            0.202703        74.000000      
81     688160000000              138000000000              18000000000            120000000000           0                      18000000000            0.200535        74.800000      
82     695520000000              138000000000              18000000000            120000000000           0                      18000000000            0.198413        75.600000      
83     702880000000              138000000000              18000000000            120000000000           0                      18000000000            0.196335        76.400000      
84     710240000000              138000000000              18000000000            120000000000           0                      18000000000            0.194301        77.200000      
85     717600000000              138000000000              18000000000            120000000000           0                      18000000000            0.192308        78.000000      
86     724960000000              138000000000              18000000000            120000000000           0                      18000000000            0.190355        78.800000      
87     732320000000              138000000000              18000000000            120000000000           0                      18000000000            0.188442        79.600000      
88     739680000000              138000000000              18000000000            120000000000           0                      18000000000            0.186567        80.400000      
89     747040000000              138000000000              18000000000            120000000000           0                      18000000000            0.184729        81.200000      
90     754400000000              138000000000              18000000000            120000000000           0                      18000000000            0.182927        82.000000      
91     761760000000              138000000000              18000000000            120000000000           0                      18000000000            0.181159        82.800000      
92     769120000000              138000000000              18000000000            120000000000           0                      18000000000            0.179426        83.600000      
93     776480000000              138000000000              18000000000            120000000000           0                      18000000000            0.177725        84.400000      
94     783840000000              138000000000              18000000000            120000000000           0                      18000000000            0.176056        85.200000      
95     791200000000              138000000000              18000000000            120000000000           0                      18000000000            0.174419        86.000000      
96     798560000000              138000000000              18000000000            120000000000           0                      18000000000            0.172811        86.800000      
97     805920000000              138000000000              18000000000            120000000000           0                      18000000000            0.171233        87.600000      
98     813280000000              138000000000              18000000000            120000000000           0                      18000000000            0.169683        88.400000      
99     820640000000              138000000000              18000000000            120000000000           0                      18000000000            0.168161        89.200000      
100    828000000000              138000000000              18000000000            120000000000           0                      18000000000            0.166667        90.000000      
