time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
83     153306138868              153306138868              33306138868            120000000000           31924903049            1381235819             1.000000        0.016770       
84     152883661823              152883661823              32883661823            120000000000           26601360476            6282301348             1.000000        0.016960       
85     152465891451              152465891451              32465891451            120000000000           25241131777            7224759674             1.000000        0.017150       
86     152052724036              152052724036              32052724036            120000000000           26431634422            5621089614             1.000000        0.017340       
87     151644059252              151644059252              31644059252            120000000000           27900163254            3743895998             1.000000        0.017530       
88     151239800018              151239800018              31239800018            120000000000           26434746005            4805054013             1.000000        0.017720       
89     150839852359              150839852359              30839852359            120000000000           27145121750            3694730609             1.000000        0.017910       
90     150444125277              150444125277              30444125277            120000000000           24373065232            6071060044             1.000000        0.018100       
91     150052530622              150052530622              30052530622            120000000000           23119436330            6933094292             1.000000        0.018290       
92     149664982979              149664982979              29664982979            120000000000           13186599319            16478383660            1.000000        0.018480       
93     149281399554              149281399554              29281399554            120000000000           14400000000            14881399554            1.000000        0.018670       
94     148901700067              148901700067              28901700067            120000000000           14400000000            14501700067            1.000000        0.018860       
95     148525806653              148525806653              28525806653            120000000000           14400000000            14125806653            1.000000        0.019050       
96     148153643765              148153643765              28153643765            120000000000           14400000000            13753643765            1.000000        0.019240       
97     147785138085              147785138085              27785138085            120000000000           14400000000            13385138085            1.000000        0.019430       
98     147420218432              147420218432              27420218432            120000000000           14400000000            13020218432            1.000000        0.019620       
99     147058815685              147058815685              27058815685            120000000000           13941169646            13117646039            1.000000        0.019810       
100    146700862704              146700862704              26700862704            120000000000           14400000000            12300862704            1.000000        0.020000       
