time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
73     283875000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.739762        75.700000      
74     287250000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.731070        76.600000      
75     290625000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.722581        77.500000      
76     294000000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.714286        78.400000      
77     297375000000              210000000000              90000000000            120000000000           36000000000            54000000000            0.706179        79.300000      
78     300750000000              90000000000               90000000000            0                      36000000000            54000000000            0.299252        80.200000      
79     304125000000              90000000000               90000000000            0                      36000000000            54000000000            0.295931        81.100000      
80     307500000000              90000000000               90000000000            0                      36000000000            54000000000            0.292683        82.000000      
81     310875000000              90000000000               90000000000            0                      36000000000            54000000000            0.289505        82.900000      
82     314250000000              90000000000               90000000000            0                      36000000000            54000000000            0.286396        83.800000      
83     317625000000              90000000000               90000000000            0                      36000000000            54000000000            0.283353        84.700000      
84     321000000000              90000000000               90000000000            0                      36000000000            54000000000            0.280374        85.600000      
85     324375000000              90000000000               90000000000            0                      36000000000            54000000000            0.277457        86.500000      
86     327750000000              90000000000               90000000000            0                      36000000000            54000000000            0.274600        87.400000      
87     331125000000              90000000000               90000000000            0                      36000000000            54000000000            0.271801        88.300000      
88     334500000000              90000000000               90000000000            0                      36000000000            54000000000            0.269058        89.200000      
89     337875000000              54000000000               54000000000            0                      0                      54000000000            0.159822        90.100000      
90     341250000000              54000000000               54000000000            0                      0                      54000000000            0.158242        91.000000      
91     344625000000              54000000000               54000000000            0                      0                      54000000000            0.156692        91.900000      
92     348000000000              54000000000               54000000000            0                      0                      54000000000            0.155172        92.800000      
93     351375000000              54000000000               54000000000            0                      0                      54000000000            0.153682        93.700000      
94     354750000000              54000000000               54000000000            0                      0                      54000000000            0.152220        94.600000      
95     358125000000              54000000000               54000000000            0                      0                      54000000000            0.150785        95.500000      
96     361500000000              54000000000               54000000000            0                      0                      54000000000            0.149378        96.400000      
97     364875000000              54000000000               54000000000            0                      0                      54000000000            0.147996        97.300000      
98     368250000000              54000000000               54000000000            0                      0                      54000000000            0.146640        98.200000      
99     371625000000              54000000000               54000000000            0                      0                      54000000000            0.145308        99.100000      
100    375000000000              54000000000               54000000000            0                      0                      54000000000            0.144000        100.000000     
