time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
76     294000000000              138000000000              18000000000            120000000000           0                      18000000000            0.469388        78.400000      
77     297375000000              138000000000              18000000000            120000000000           0                      18000000000            0.464061        79.300000      
78     300750000000              18000000000               18000000000            0                      0                      18000000000            0.059850        80.200000      
79     304125000000              18000000000               18000000000            0                      0                      18000000000            0.059186        81.100000      
80     307500000000              18000000000               18000000000            0                      0                      18000000000            0.058537        82.000000      
81     310875000000              18000000000               18000000000            0                      0                      18000000000            0.057901        82.900000      
82     314250000000              18000000000               18000000000            0                      0                      18000000000            0.057279        83.800000      
83     317625000000              18000000000               18000000000            0                      0                      18000000000            0.056671        84.700000      
84     321000000000              18000000000               18000000000            0                      0                      18000000000            0.056075        85.600000      
85     324375000000              18000000000               18000000000            0                      0                      18000000000            0.055491        86.500000      
86     327750000000              18000000000               18000000000            0                      0                      18000000000            0.054920        87.400000      
87     331125000000              18000000000               18000000000            0                      0                      18000000000            0.054360        88.300000      
88     334500000000              18000000000               18000000000            0                      0                      18000000000            0.053812        89.200000      
89     337875000000              18000000000               18000000000            0                      0                      18000000000            0.053274        90.100000      
90     341250000000              18000000000               18000000000            0                      0                      18000000000            0.052747        91.000000      
91     344625000000              18000000000               18000000000            0                      0                      18000000000            0.052231        91.900000      
92     348000000000              18000000000               18000000000            0                      0                      18000000000            0.051724        92.800000      
93     351375000000              18000000000               18000000000            0                      0                      18000000000            0.051227        93.700000      
94     354750000000              18000000000               18000000000            0                      0                      18000000000            0.050740        94.600000      
95     358125000000              18000000000               18000000000            0                      0                      18000000000            0.050262        95.500000      
96     361500000000              18000000000               18000000000            0                      0                      18000000000            0.049793        96.400000      
97     364875000000              18000000000               18000000000            0                      0                      18000000000            0.049332        97.300000      
98     368250000000              18000000000               18000000000            0                      0                      18000000000            0.048880        98.200000      
99     371625000000              18000000000               18000000000            0                      0                      18000000000            0.048436        99.100000      
100    375000000000              18000000000               18000000000            0                      0                      18000000000            0.048000        100.000000     
